,Unnamed: 0,Group,CellName,Species,BrainArea,CellTypeGroup,protocol,IV_peak_m,IV_steady_m,repetition,trace_index,AP_index,AP_begin_voltage,AP_half_width,AP_amplitude,min_AHP_voltage,ISI_values
559,559,Mouse Amygdala PC AP index 0,aCell319_1,Mouse,Amygdala,PC,IDRest,0.2475391302756271,0.2063998413898023,0,6,0,-35.73778582547816,1.3494653592134682,72.90653450224836,-36.743748933076745,21.400000000004862
560,560,Mouse Amygdala PC AP index 0,aCell319_1,Mouse,Amygdala,PC,IDRest,0.2475391302756271,0.2063998413898023,0,7,0,-35.989909511582205,1.3266032631860298,72.80865971415929,-37.13124990463236,15.200000000003456
561,561,Mouse Amygdala PC AP index 0,aCell319_1,Mouse,Amygdala,PC,IDRest,0.2475391302756271,0.2063998413898023,0,8,0,-36.26024490375247,1.323833707385404,72.43524631627767,-36.76874935626929,15.70000000000357
562,562,Mouse Amygdala PC AP index 0,aCell319_1,Mouse,Amygdala,PC,IDRest,0.2475391302756271,0.2063998413898023,0,9,0,-36.24474599399834,1.3187323128510116,71.61349772847382,-36.77500039339035,13.800000000003138
563,563,Mouse Amygdala PC AP index 0,aCell319_1,Mouse,Amygdala,PC,IDRest,0.2475391302756271,0.2063998413898023,0,10,0,-37.26347443138536,1.314128291456086,72.08222430603894,-36.6812497377364,11.200000000002548
564,564,Rat Cortex PC-L5 AP index 0,aCell126_1,Rat,Cortex,PC-L5,IDRest,0.1073720376499583,0.0758225324225121,0,3,0,-35.15553362266358,1.5255714888767784,77.37428210273396,-51.86875164508753,738.300000000155
565,565,Rat Cortex PC-L5 AP index 0,aCell126_1,Rat,Cortex,PC-L5,IDRest,0.1073720376499583,0.0758225324225121,0,4,0,-36.84613666630338,1.400324191110144,77.78988591524129,-48.74375090003002,142.80000000003247
566,566,Rat Cortex PC-L5 AP index 0,aCell126_1,Rat,Cortex,PC-L5,IDRest,0.1073720376499583,0.0758225324225121,0,5,0,-39.4645572927567,1.1257531222220225,78.38955682765385,-45.4187504947182,32.80000000000746
567,567,Rat Cortex PC-L5 AP index 0,aCell126_1,Rat,Cortex,PC-L5,IDRest,0.1073720376499583,0.0758225324225121,0,6,0,-40.30817862708567,1.1442351102576254,78.55192687457217,-44.9750013649431,26.90000000000612
568,568,Rat Cortex PC-L5 AP index 0,aCell126_1,Rat,Cortex,PC-L5,IDRest,0.1073720376499583,0.0758225324225121,0,7,0,-40.57547947406338,1.1195028806351957,78.84422814474576,-44.26874965429131,24.200000000005502
569,569,Rat Cortex PC-L5 AP index 0,aCell126_1,Rat,Cortex,PC-L5,IDRest,0.1073720376499583,0.0758225324225121,0,8,0,-41.26641722261875,1.0619278561580927,78.82891790764684,-44.07500103115687,21.90000000000498
570,570,Rat Cortex PC-L5 AP index 0,aCell126_1,Rat,Cortex,PC-L5,IDRest,0.1073720376499583,0.0758225324225121,0,9,0,-41.42598904453606,1.093832759404961,79.28848735747633,-43.58749836683273,21.1000000000048
571,571,Rat Cortex PC-L5 AP index 0,aCell126_1,Rat,Cortex,PC-L5,IDRest,0.1073720376499583,0.0758225324225121,0,10,0,-41.50802807925947,1.119566211828385,78.82052825799488,-42.88125038146919,17.700000000004025
572,572,Rat Cortex PC-L5 AP index 0,aCell97_2,Rat,Cortex,PC-L5,IDRest,0.0810952418589109,0.0590818337905207,0,2,0,-39.35042722504227,1.4067452478792577,72.27133905585922,-78.57500016658301,24.15000000000549
573,573,Rat Cortex PC-L5 AP index 0,aCell97_2,Rat,Cortex,PC-L5,IDRest,0.0810952418589109,0.0590818337905207,0,3,0,-37.50649210526445,1.4067452478792577,72.27133905585922,-51.22499912976658,311.80000000007084
574,574,Rat Cortex PC-L5 AP index 0,aCell97_2,Rat,Cortex,PC-L5,IDRest,0.0810952418589109,0.0590818337905207,0,4,0,-40.100575299434304,1.4067452478792577,72.27133905585922,-44.612500816583065,97.10000000002208
575,575,Rat Cortex PC-L5 AP index 0,aCell97_2,Rat,Cortex,PC-L5,IDRest,0.0810952418589109,0.0590818337905207,0,5,0,-40.83882076490203,1.4067452478792577,72.27133905585922,-42.67499968409523,43.700000000009936
576,576,Rat Cortex PC-L5 AP index 0,aCell97_2,Rat,Cortex,PC-L5,IDRest,0.0810952418589109,0.0590818337905207,0,6,0,-41.68544043409209,1.4067452478792577,72.27133905585922,-41.30624979734393,33.20000000000755
577,577,Rat Cortex PC-L5 AP index 0,aCell97_2,Rat,Cortex,PC-L5,IDRest,0.0810952418589109,0.0590818337905207,0,7,0,-41.75927555445765,1.4067452478792577,72.27133905585922,-40.193751454352245,25.000000000005684
578,578,Rat Cortex PC-L5 AP index 0,aCell97_2,Rat,Cortex,PC-L5,IDRest,0.0810952418589109,0.0590818337905207,0,8,0,-42.88293452683348,1.4067452478792577,72.27133905585922,-39.82499986886772,21.300000000004843
579,579,Rat Cortex PC-L5 AP index 0,aCell97_2,Rat,Cortex,PC-L5,IDRest,0.0810952418589109,0.0590818337905207,0,9,0,-42.3122223549178,1.4067452478792577,72.27133905585922,-39.43125158548219,18.000000000004093
580,580,Rat Cortex PC-L5 AP index 0,aCell97_2,Rat,Cortex,PC-L5,IDRest,0.0810952418589109,0.0590818337905207,0,10,0,-42.42908260522906,1.4067452478792577,72.27133905585922,-39.03124853968477,19.900000000004525
581,581,Mouse Cortex PC-L5 AP index 0,aCell350_1,Mouse,Cortex,PC-L5,IDRest,0.0609869800768737,0.0415132706651699,0,3,0,-39.47520619332623,1.372682323615436,60.18770663140813,-49.48125034570455,98.80000000002246
582,582,Mouse Cortex PC-L5 AP index 0,aCell350_1,Mouse,Cortex,PC-L5,IDRest,0.0609869800768737,0.0415132706651699,0,4,0,-43.9668615272912,1.1853047094397198,57.74811198165433,-44.88125070929527,27.900000000006344
583,583,Mouse Cortex PC-L5 AP index 0,aCell350_1,Mouse,Cortex,PC-L5,IDRest,0.0609869800768737,0.0415132706651699,0,5,0,-44.58312783142987,1.1850457886340564,56.97062797584451,-44.88125070929244,19.20000000000437
584,584,Mouse Cortex PC-L5 AP index 0,aCell350_1,Mouse,Cortex,PC-L5,IDRest,0.0609869800768737,0.0415132706651699,0,6,0,-44.31132895087157,1.169125165281173,56.18007869587824,-44.84374821185864,13.400000000003049
585,585,Mouse Cortex PC-L5 AP index 0,aCell350_1,Mouse,Cortex,PC-L5,IDRest,0.0609869800768737,0.0415132706651699,0,7,0,-45.48848203371383,1.133967806376006,57.213482139289,-45.03124952316014,10.60000000000241
586,586,Mouse Cortex PC-L5 AP index 0,aCell350_1,Mouse,Cortex,PC-L5,IDRest,0.0609869800768737,0.0415132706651699,0,8,0,-45.38934249226689,1.1378353400204446,56.68934285416101,-44.78124901652336,9.800000000002228
587,587,Mouse Cortex PC-L5 AP index 0,aCell350_1,Mouse,Cortex,PC-L5,IDRest,0.0609869800768737,0.0415132706651699,0,9,0,-45.60218797005163,1.1252563222769822,56.78343818462171,-44.93749886751175,6.900000000001569
588,588,Mouse Cortex PC-L5 AP index 0,aCell350_1,Mouse,Cortex,PC-L5,IDRest,0.0609869800768737,0.0415132706651699,0,10,0,-46.11362420090422,1.1495474867529083,56.72612410103571,-45.57500034570519,6.900000000001569
589,589,Mouse Amygdala PC AP index 0,aCell325_1,Mouse,Amygdala,PC,IDRest,0.2271776755610017,0.1833323455502741,0,2,0,-35.44930260878637,1.8480010315853972,74.18055352059307,-49.71874877809689,35.80000000000814
590,590,Mouse Amygdala PC AP index 0,aCell325_1,Mouse,Amygdala,PC,IDRest,0.2271776755610017,0.1833323455502741,0,3,0,-35.51680250737013,1.7562953727730817,73.3293036993804,-44.962499290703626,146.70000000003336
591,591,Mouse Amygdala PC AP index 0,aCell325_1,Mouse,Amygdala,PC,IDRest,0.2271776755610017,0.1833323455502741,0,4,0,-36.146249402541045,1.6450751873098284,73.32750015354455,-42.01874881982593,54.00000000001228
592,592,Mouse Amygdala PC AP index 0,aCell325_1,Mouse,Amygdala,PC,IDRest,0.2271776755610017,0.1833323455502741,0,5,0,-36.77666686187965,1.632496392074131,72.18291736851748,-39.69375044107375,36.40000000000828
593,593,Mouse Amygdala PC AP index 0,aCell325_1,Mouse,Amygdala,PC,IDRest,0.2271776755610017,0.1833323455502741,0,6,0,-37.098102861081706,1.586102682140961,72.22935243788737,-39.137501269578856,28.90000000000657
594,594,Mouse Amygdala PC AP index 0,aCell325_1,Mouse,Amygdala,PC,IDRest,0.2271776755610017,0.1833323455502741,0,7,0,-37.65256338529414,1.539052014893059,72.19006501843316,-38.59375044703461,23.200000000005275
595,595,Mouse Amygdala PC AP index 0,aCell325_1,Mouse,Amygdala,PC,IDRest,0.2271776755610017,0.1833323455502741,0,8,0,-37.69695435892973,1.5396469515634976,71.53445531855795,-38.82500156760194,20.50000000000466
596,596,Mouse Amygdala PC AP index 0,aCell325_1,Mouse,Amygdala,PC,IDRest,0.2271776755610017,0.1833323455502741,0,9,0,-37.96200629316048,1.5209795019217722,71.21200662095512,-38.624998182057055,18.100000000004115
597,597,Mouse Amygdala PC AP index 0,aCell325_1,Mouse,Amygdala,PC,IDRest,0.2271776755610017,0.1833323455502741,0,10,0,-38.47497524652957,1.498796895279213,71.07497574719768,-38.731250911951065,16.80000000000382
598,598,Rat CA PC AP index 0,aCell249_1,Rat,CA,PC,IDRest,0.1561413355324937,0.114253502770919,0,2,0,-43.19101137302314,1.1043398577891708,91.2535109847676,-53.46874892710375,191.20000000004345
599,599,Rat CA PC AP index 0,aCell249_1,Rat,CA,PC,IDRest,0.1561413355324937,0.114253502770919,0,3,0,-43.01073240314599,0.9783174094717992,89.6044841614762,-48.624999821183614,70.40000000001601
600,600,Rat CA PC AP index 0,aCell249_1,Rat,CA,PC,IDRest,0.1561413355324937,0.114253502770919,0,4,0,-43.292903622765714,0.9379112950366562,88.7304035034264,-48.28124865889194,30.200000000006867
601,601,Rat CA PC AP index 0,aCell249_1,Rat,CA,PC,IDRest,0.1561413355324937,0.114253502770919,0,5,0,-43.32237884354374,0.9855963669602944,88.25987771092639,-48.40625077485894,21.90000000000498
602,602,Rat CA PC AP index 0,aCell249_1,Rat,CA,PC,IDRest,0.1561413355324937,0.114253502770919,0,6,0,-43.64999922744188,1.0130262847008566,87.14999797534323,-48.25000092386819,15.600000000003549
603,603,Rat CA PC AP index 0,aCell249_1,Rat,CA,PC,IDRest,0.1561413355324937,0.114253502770919,0,7,0,-44.17717058560678,0.9706885374920944,87.61467013837438,-48.21874946355598,12.700000000002888
604,604,Rat CA PC AP index 0,aCell249_1,Rat,CA,PC,IDRest,0.1561413355324937,0.114253502770919,0,8,0,-44.532212273483,1.0191294017575956,87.0947119158228,-48.18750172853239,14.200000000003229
605,605,Rat CA PC AP index 0,aCell249_1,Rat,CA,PC,IDRest,0.1561413355324937,0.114253502770919,0,9,0,-44.37546501699455,0.995878840104524,86.90671319892405,-48.12499880790464,11.400000000002592
606,606,Rat CA PC AP index 0,aCell249_1,Rat,CA,PC,IDRest,0.1561413355324937,0.114253502770919,0,10,0,-44.615916660373024,0.997781200303166,86.5534168986863,-48.43749850988129,10.20000000000232
607,607,Mouse Cortex PC-L5 AP index 0,aCell200_1,Mouse,Cortex,PC-L5,IDRest,0.0711755327679115,0.052531572695293,0,2,0,-43.69442041860108,0.8843917710511846,82.03191932185099,-57.30000138282776,291.4000000000662
608,608,Mouse Cortex PC-L5 AP index 0,aCell200_1,Mouse,Cortex,PC-L5,IDRest,0.0711755327679115,0.052531572695293,0,3,0,-44.67687942137631,0.8802302726641074,81.75188116771854,-49.4062490761276,94.30000000002144
609,609,Mouse Cortex PC-L5 AP index 0,aCell200_1,Mouse,Cortex,PC-L5,IDRest,0.0711755327679115,0.052531572695293,0,4,0,-46.04305141814295,0.8647224701764458,82.15554990979334,-42.72500053048035,18.60000000000423
610,610,Mouse Cortex PC-L5 AP index 0,aCell200_1,Mouse,Cortex,PC-L5,IDRest,0.0711755327679115,0.052531572695293,0,5,0,-46.16375882809727,0.8602194404238617,81.30125944153306,-43.01249980926514,14.500000000003295
611,611,Mouse Cortex PC-L5 AP index 0,aCell200_1,Mouse,Cortex,PC-L5,IDRest,0.0711755327679115,0.052531572695293,0,6,0,-47.58413038182758,0.8439904905799267,82.26537979167001,-44.57499831914902,22.200000000005048
612,612,Mouse Cortex PC-L5 AP index 0,aCell200_1,Mouse,Cortex,PC-L5,IDRest,0.0711755327679115,0.052531572695293,0,7,0,-48.01723318681668,0.8097804696482171,82.36723350844153,-44.19374838471413,18.900000000004297
613,613,Mouse Cortex PC-L5 AP index 0,aCell200_1,Mouse,Cortex,PC-L5,IDRest,0.0711755327679115,0.052531572695293,0,8,0,-48.49778019082686,0.8468590663862869,82.11652837837208,-44.775001704690766,15.600000000003549
614,614,Mouse Cortex PC-L5 AP index 0,aCell200_1,Mouse,Cortex,PC-L5,IDRest,0.0711755327679115,0.052531572695293,0,9,0,-48.75952529198826,0.8460066098449488,81.45952375952305,-45.03750056028258,14.500000000003295
615,615,Mouse Cortex PC-L5 AP index 0,aCell200_1,Mouse,Cortex,PC-L5,IDRest,0.0711755327679115,0.052531572695293,0,10,0,-49.38421365064682,0.8122098342457207,81.7842144908519,-45.78125104307399,12.80000000000291
616,616,Rat Amygdala PC AP index 0,aCell188_2,Rat,Amygdala,PC,IDRest,0.2061333262972955,0.1758646153677069,0,3,0,-36.050243524694864,0.8683996527745421,56.668993306125216,-61.56250089406022,93.70000000002123
617,617,Rat Amygdala PC AP index 0,aCell188_2,Rat,Amygdala,PC,IDRest,0.2061333262972955,0.1758646153677069,0,4,0,-36.24972784152124,0.826675042427496,60.86222724243138,-61.25000119208847,80.80000000001837
618,618,Rat Amygdala PC AP index 0,aCell188_2,Rat,Amygdala,PC,IDRest,0.2061333262972955,0.1758646153677069,0,5,0,-36.77059692786648,0.8118055045283654,62.42059712734408,-59.037499129772186,62.9000000000143
619,619,Rat Amygdala PC AP index 0,aCell188_2,Rat,Amygdala,PC,IDRest,0.2061333262972955,0.1758646153677069,0,6,0,-37.15430625208317,0.7989576947771297,61.31055631155336,-59.06875059008598,54.90000000001248
620,620,Rat Amygdala PC AP index 0,aCell188_2,Rat,Amygdala,PC,IDRest,0.2061333262972955,0.1758646153677069,0,7,0,-37.46149611465701,0.6683267679832738,56.13024641531514,-59.38750132918262,48.20000000001096
621,621,Rat Amygdala PC AP index 0,aCell188_2,Rat,Amygdala,PC,IDRest,0.2061333262972955,0.1758646153677069,0,8,0,-37.3865133024449,0.6486616056859589,55.17401265516731,-58.87499824166199,39.70000000000903
622,622,Rat Amygdala PC AP index 0,aCell188_2,Rat,Amygdala,PC,IDRest,0.2061333262972955,0.1758646153677069,0,9,0,-37.08762164355442,0.6735317380036463,55.4688708029928,-57.80624970793672,32.40000000000737
623,623,Rat Amygdala PC AP index 0,aCell188_2,Rat,Amygdala,PC,IDRest,0.2061333262972955,0.1758646153677069,0,10,0,-37.21890296445751,0.6410969601064949,55.56265335157488,-57.17499926686287,26.800000000006094
624,624,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,2,0,-38.37536545906874,1.5621398042126202,73.07536425497022,-50.80625042318896,766.8000000001014
625,625,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,3,0,-38.68160290732752,1.4542248109855225,72.13785393251766,-45.356251299380176,235.8000000000536
626,626,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,4,0,-38.541227462907045,1.4793437811069907,71.32872927483987,-42.62499883770868,44.90000000001021
627,627,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,5,0,-38.94073382707722,1.4577093446419551,70.13448380607554,-40.75000062584857,29.700000000006757
628,628,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,6,0,-38.80131048177745,1.3878938986535443,69.85755999581606,-39.23749923706004,21.80000000000496
629,629,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,7,0,-39.50874441018923,1.2725186101328632,69.02749397485243,-38.06874901056064,15.900000000003615
630,630,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,8,0,-39.55975959649541,1.2751156296387194,67.82851035345894,-37.643749266862045,15.00000000000341
631,631,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,9,0,-40.439393553909305,1.2292393899414833,68.85814312445297,-38.53749856352762,14.200000000003229
632,632,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,10,0,-40.728653292753535,1.2381037989293873,69.69740286052968,-38.26250135898404,12.300000000002797
633,633,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,11,0,-41.20692530959447,1.174270185060834,71.17567504110751,-39.318751543758765,11.900000000002706
634,634,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,12,0,-40.97894910162613,1.1748224993681902,70.55394868726162,-39.393749088048935,11.100000000002524
635,635,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,13,0,-40.799029047434,1.174759113970083,70.29902922605982,-39.00000080466217,10.100000000002296
636,636,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,14,0,-41.24439294574184,1.187616771956641,70.85689316617515,-38.975000381467005,10.100000000002296
637,637,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,15,0,-40.91136950691604,1.163208492352112,70.36761987622062,-38.837499916550726,9.50000000000216
638,638,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,16,0,-40.52552560060642,1.1296733173191456,69.95052637214977,-38.80000114440918,9.200000000002092
639,639,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,17,0,-40.36116300330155,1.152842114184466,69.84866297021186,-37.71249949931644,9.000000000002046
640,640,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,18,0,-40.446206961518776,1.1380087985356226,70.20245682140887,-37.281248718498986,8.700000000001978
641,641,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,19,0,-40.36250092666453,1.1701328942697842,70.16250059575573,-37.431251257657415,8.600000000001955
642,642,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,20,0,-40.440620161062405,1.1375199545012151,69.54687019382334,-37.0624996721649,8.200000000001864
643,643,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,21,0,-39.93665276223,1.1527285285594644,70.25540283056623,-36.55625134706139,8.200000000001864
644,644,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,22,0,-39.36701001841961,1.170328882512024,69.56075983362598,-35.54999828338503,7.900000000001768
645,645,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,23,0,-38.46682484740038,1.1441959882150456,69.91057347044307,-35.00000014900372,7.800000000001688
646,646,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,24,0,-37.810228471028594,1.1983110709515472,69.39147755892022,-34.087501466270595,7.700000000001609
647,647,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,25,0,-36.92214995865026,1.193727519211876,69.04089883190633,-32.587498426434344,7.300000000001461
648,648,Rat Cortex PC-L5 AP index 0,aCell8_1,Rat,Cortex,PC-L5,IDRest,0.0782502257467019,0.0586260911127475,0,26,0,-35.38433724080233,1.1552825047088788,68.20308678766403,-31.32500126957588,7.100000000001387
649,649,Mouse Cortex PC-L5 AP index 0,aCell353_1,Mouse,Cortex,PC-L5,IDRest,0.0677201444381794,0.047255917819749,0,3,0,-41.55403088151616,1.3564617268364143,71.89778137322087,-52.77499929070461,133.60000000003038
650,650,Mouse Cortex PC-L5 AP index 0,aCell353_1,Mouse,Cortex,PC-L5,IDRest,0.0677201444381794,0.047255917819749,0,4,0,-42.463725284277125,1.3149606730939354,72.00747527225074,-50.59999972581822,60.60000000001378
651,651,Mouse Cortex PC-L5 AP index 0,aCell353_1,Mouse,Cortex,PC-L5,IDRest,0.0677201444381794,0.047255917819749,0,5,0,-43.32687238072375,1.276185978956562,72.24562296477706,-48.69375005364418,36.80000000000837
652,652,Mouse Cortex PC-L5 AP index 0,aCell353_1,Mouse,Cortex,PC-L5,IDRest,0.0677201444381794,0.047255917819749,0,6,0,-43.89066663673954,1.262635658355407,72.09066716116696,-47.693751752376215,27.300000000006207
653,653,Mouse Cortex PC-L5 AP index 0,aCell353_1,Mouse,Cortex,PC-L5,IDRest,0.0677201444381794,0.047255917819749,0,7,0,-44.05209469930294,1.250672373274767,71.62709395714835,-46.37499898672023,21.400000000004862
654,654,Mouse Cortex PC-L5 AP index 0,aCell353_1,Mouse,Cortex,PC-L5,IDRest,0.0677201444381794,0.047255917819749,0,8,0,-45.03511374948295,1.2183311236124723,71.69761432444345,-46.556249260900586,17.100000000003888
655,655,Mouse Cortex PC-L5 AP index 0,aCell353_1,Mouse,Cortex,PC-L5,IDRest,0.0677201444381794,0.047255917819749,0,9,0,-45.52272271312577,1.2163529986121375,71.72272290964429,-46.44374921917817,16.200000000003683
656,656,Mouse Cortex PC-L5 AP index 0,aCell353_1,Mouse,Cortex,PC-L5,IDRest,0.0677201444381794,0.047255917819749,0,10,0,-45.85531466774426,1.194557574341843,70.96781508170989,-46.24374955892563,14.700000000003342
657,657,Mouse Amygdala PC AP index 0,aCell321_1,Mouse,Amygdala,PC,IDRest,0.3136207570096149,0.2744084242987202,0,3,0,-30.540195081051493,2.147885374526481,53.72144539993416,-43.58125105500115,124.40000000002829
658,658,Mouse Amygdala PC AP index 0,aCell321_1,Mouse,Amygdala,PC,IDRest,0.3136207570096149,0.2744084242987202,0,4,0,-31.73346690505993,1.9689254091891255,52.383466285167486,-38.45624998211861,51.9000000000118
659,659,Mouse Amygdala PC AP index 0,aCell321_1,Mouse,Amygdala,PC,IDRest,0.3136207570096149,0.2744084242987202,0,5,0,-31.884196036404816,1.8932725213147137,51.67794675463794,-36.29999980330441,37.4000000000085
660,660,Mouse Amygdala PC AP index 0,aCell321_1,Mouse,Amygdala,PC,IDRest,0.3136207570096149,0.2744084242987202,0,6,0,-32.42454590430836,1.8346355608115343,51.90579505789057,-35.32499819993872,33.100000000007526
661,661,Mouse Amygdala PC AP index 0,aCell321_1,Mouse,Amygdala,PC,IDRest,0.3136207570096149,0.2744084242987202,0,7,0,-32.21763253359933,1.820547797723577,51.25513255741637,-33.84999930858534,24.200000000005502
662,662,Mouse Amygdala PC AP index 0,aCell321_1,Mouse,Amygdala,PC,IDRest,0.3136207570096149,0.2744084242987202,0,8,0,-32.86456323907527,1.8015120583108344,51.51456415397862,-33.43750163912641,19.20000000000437
663,663,Mouse Amygdala PC AP index 0,aCell321_1,Mouse,Amygdala,PC,IDRest,0.3136207570096149,0.2744084242987202,0,9,0,-32.60412828827288,1.7666201075706454,51.28537880085222,-33.143751323223114,17.300000000003934
664,664,Mouse Amygdala PC AP index 0,aCell321_1,Mouse,Amygdala,PC,IDRest,0.3136207570096149,0.2744084242987202,0,10,0,-32.565694150722805,1.7668876556239184,51.15319400766626,-31.76875039934965,13.50000000000307
665,665,Mouse Amygdala PC AP index 0,aCell338_1,Mouse,Amygdala,PC,IDRest,0.2811167646140805,0.2470929208415102,0,2,0,-35.064282043181386,1.8561089500753385,67.08928026086741,-51.656249910590375,35.80000000000814
666,666,Mouse Amygdala PC AP index 0,aCell338_1,Mouse,Amygdala,PC,IDRest,0.2811167646140805,0.2470929208415102,0,3,0,-35.716574373826774,1.7118028953375417,65.37282440361155,-47.94999957084577,155.2000000000353
667,667,Mouse Amygdala PC AP index 0,aCell338_1,Mouse,Amygdala,PC,IDRest,0.2811167646140805,0.2470929208415102,0,4,0,-35.9689463356028,1.6174808244913947,63.91894635347551,-45.400001108645625,67.80000000001542
668,668,Mouse Amygdala PC AP index 0,aCell338_1,Mouse,Amygdala,PC,IDRest,0.2811167646140805,0.2470929208415102,0,5,0,-36.87760485490283,1.5962578444415385,63.64010526021309,-43.87500137090653,50.00000000001137
669,669,Mouse Amygdala PC AP index 0,aCell338_1,Mouse,Amygdala,PC,IDRest,0.2811167646140805,0.2470929208415102,0,6,0,-37.21173618246549,1.5647307532402124,63.19298547017187,-43.76250132918343,36.5000000000083
670,670,Mouse Amygdala PC AP index 0,aCell338_1,Mouse,Amygdala,PC,IDRest,0.2811167646140805,0.2470929208415102,0,7,0,-37.4235449979746,1.5336569414105838,62.70479547475349,-43.86249929666495,32.00000000000728
671,671,Mouse Amygdala PC AP index 0,aCell338_1,Mouse,Amygdala,PC,IDRest,0.2811167646140805,0.2470929208415102,0,8,0,-38.06762276585333,1.532062411224274,62.173871979038935,-43.668750673531605,21.90000000000498
672,672,Mouse Amygdala PC AP index 0,aCell338_1,Mouse,Amygdala,PC,IDRest,0.2811167646140805,0.2470929208415102,0,9,0,-37.857865800799104,1.4539511142570518,61.50786567260137,-43.34999993443324,21.50000000000489
673,673,Mouse Amygdala PC AP index 0,aCell338_1,Mouse,Amygdala,PC,IDRest,0.2811167646140805,0.2470929208415102,0,10,0,-37.97870574071264,1.4825771154813765,61.8349563098778,-43.04375126957741,20.000000000004547
674,674,Rat Cortex PC-L5 AP index 0,aCell126_2,Rat,Cortex,PC-L5,IDRest,0.0921870294579857,0.0637620816976722,0,3,0,-34.854541872195114,1.707616117848886,73.66079032835884,-53.51874977349836,1061.8999999998298
675,675,Rat Cortex PC-L5 AP index 0,aCell126_2,Rat,Cortex,PC-L5,IDRest,0.0921870294579857,0.0637620816976722,0,4,0,-35.953099700320806,1.558206498475613,72.69684863337592,-48.78124967217445,194.8000000000443
676,676,Rat Cortex PC-L5 AP index 0,aCell126_2,Rat,Cortex,PC-L5,IDRest,0.0921870294579857,0.0637620816976722,0,5,0,-35.722544934856955,1.4945022482735908,70.14754652618862,-45.99374905228614,96.20000000002187
677,677,Rat Cortex PC-L5 AP index 0,aCell126_2,Rat,Cortex,PC-L5,IDRest,0.0921870294579857,0.0637620816976722,0,6,0,-37.28863267582387,1.3734678429397604,71.05738340289957,-43.80000010132731,46.80000000001064
678,678,Rat Cortex PC-L5 AP index 0,aCell126_2,Rat,Cortex,PC-L5,IDRest,0.0921870294579857,0.0637620816976722,0,7,0,-38.1842666075357,1.3308612087633946,71.6780164047647,-41.54374822974111,34.3000000000078
